url,product_name,quantity,packaging,brands,categories_en,labels_en,stores,countries_en,ingredients_text,serving_size,main_category_en,image_url,energy_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,fruits-vegetables-nuts_100g
http://world-en.openfoodfacts.org/product/8076809542395/penne-all-arrabbiata-sauce-tomate-et-piment-barilla,Penne all'arrabbiata (Sauce tomate et piment),300 g,"Barquettes plastique PP5,Film de fermeture Others 7,Emballage carton PAP 21,Sous atmosphère protectrice",Barilla,"Meals,Microwave meals","No preservatives,Green Dot,fr:Eco-emballages",Leclerc,"France,Switzerland","Pâtes de semoule de _blé_ dur cuites (eau, pâtes de semoule de _blé_ dur 26,4 %, sel), pulpe de tomate 27,2 %, concentré de tomate 2,7 %, huile de tournesol 1,9 %, oignon, sel, ail, persil 0,4 %, amidon de maïs, sucre, piment 0,04 %, arôme naturel basilic.",300 g,Meals,http://en.openfoodfacts.org/images/products/807/680/954/2395/front.5.400.jpg,519.0,2.2,0.2,21.6,2.5,2.0,3.2,0.65,0.255905512,27.2
http://world-en.openfoodfacts.org/product/8076809542401/penne-pomodoro-e-basilico-sauce-tomate-et-basilic-barilla,Penne pomodoro e basilico (Sauce tomate et basilic),300 g,"Barquettes plastique PP5,Film de fermeture Others 7,Emballage carton PAP 21,Sous atmosphère protectrice",Barilla,"Meals,Microwave meals",No preservatives,"Dia,LECLERC","France,Switzerland","Pâtes de semoule de _blé_ dur cuites (eau, pâtes de semoule de _blé_ dur 26,4 %, sel), pulpe de tomates 25,4 %, concentré de tomates 4,7 %, huile de tournesol 2,2 %, carottes, basilic 1 %, oignon, sel, sucre, amidon de maïs, arôme naturel basilic.",300 g,Meals,http://en.openfoodfacts.org/images/products/807/680/954/2401/front.17.400.jpg,527.0,2.4,0.6,19.8,2.5,2.7,5.0,0.665,0.261811024,25.4
http://world-en.openfoodfacts.org/product/8076809542418/gemelli-alla-bolognese-barilla,Gemelli Alla Bolognese ,300 g,"Barquettes plastique PP5,Film de fermeture Others 7,Emballage carton PAP 21,Sous atmosphère protectrice",Barilla,"Meals,Meals with meat,Microwave meals,fr:Gemelli-a-la-bolognaise",No preservatives,"Leclerc,Carrefour, Franprix","France,Switzerland","Pâtes de semoule de _blé_ dur cuites (eau, pâtes de semoule de _blé_ dur 25,8 %, sel), eau, concentré de tomates 9 %, carottes, viande de buf 3,7 %, viande de porc 3,7 %, oignon, pulpe de tomate 1,7 %, _céleri_, huile de tournesol 1,4 %, sel, amidon de maïs, sucre, arôme naturel, thym 0,02 %, extrait de sauge, arôme naturel de basilic, poivre noir, laurier.",300 g - 1 Barquette,Meals,http://en.openfoodfacts.org/images/products/807/680/954/2418/front.20.400.jpg,532.0,2.4,0.6,19.8,2.5,2.7,5.0,0.665,0.261811024,
http://world-en.openfoodfacts.org/product/8076809542425/fusilli-alle-verdure-fusilli-aux-legumes-barilla,Fusilli alle Verdure (Fusilli aux légumes),300 g,"Barquettes plastique PP5,Film de fermeture Others 7,Emballage carton PAP 21,Sous atmosphère protectrice",Barilla,"Meals,Microwave meals","No preservatives,Green Dot,New,fr:Eco-emballages",,France,"Pâtes de semoule de blé dur 27,8 %, eau, pulpe de tomate 21,8 %, courgettes grillées 4,8 %, poivrons 3,6 %, carottes 2,4 %, concentré de tomate, huile de tournesol, aubergines grillées 1,2 %, oignon, sel, huile d'olive, ail, amidon, sucre, thym, marjolaine, arôme naturel basilic, poivre.    ",300 g,Meals,http://en.openfoodfacts.org/images/products/807/680/954/2425/front.11.400.jpg,139.0,2.2,0.3,25.4,2.0,2.0,3.3,0.677,0.267,33.8
http://world-en.openfoodfacts.org/product/8076809544078/gemelli-pomodoro-e-ricotta-sauce-tomate-et-ricotta-barilla,Gemelli pomodoro e ricotta (Sauce tomate et ricotta),300 g,"Barquettes plastique PP5,Film de fermeture Others 7,Emballage carton PAP 21",Barilla,"Meals,Microwave meals",No preservatives,"Dia,Géant,Carrefour,Intermarché","France,Switzerland","Pâtes de semoule de _blé_ dur cuites (eau, pâtes de semoule de _blé_ dur 25,8 %, sel), pulpe de tomates 24,0 %, _fromage_ ricotta (_lactosérum_ pasteurisé) 4,8 %, concentré de tomates 2,8 %, oignons, huile de tournesol 1,9 %, _fromage_ Grana Padano PDO (lysozyme d'_uf_), persil 0,4%, ail, amidon de maïs, sel, sucre, arôme naturel (_lait_), arôme naturel basilic.",300 g,Meals,http://en.openfoodfacts.org/images/products/807/680/954/4078/front.8.400.jpg,540.0,2.8,1.0,19.6,2.0,2.7,4.9,0.75,0.295275591,24.0
http://world-en.openfoodfacts.org/product/8076809546669/pesto-ricotta-e-nocci-barilla,Pesto Ricotta e Nocci,380 g (2 x 190 g),"Carton,2 Bocal,Verre,Couvercle,Conserve,Frais",Barilla,"Groceries,Sauces,Pasta sauces,Pestos","Gluten-free,Green Dot",,France,"Huile de tournesol, fromage ricotta 20,5%, pulpe de tomates, sirop de glucose, concentré de tomate, noix 5,1%, basilic 3,9%, fromage Grana Padano AOP, sel, noix de cajou 2,5%, arômes naturels, sucre, amidon de riz, correcteur d'acidité : acide lactique, ail. ",,Groceries,http://en.openfoodfacts.org/images/products/807/680/954/6669/front.10.400.jpg,1676.0,36.5,,13.2,,,5.2,,,
http://world-en.openfoodfacts.org/product/8076809546683/penne-rigate-n-73-barilla,Penne Rigate n. 73,500 g,"Boîte,Carton 100 % recyclable,boîte",Barilla,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta,fr:Penne rigate","fr:Carton-100-recyclable,fr:N-1-in-italia",Carrefour,France,"Semoule de _blé_ dur, eau.",85 g = exemple d'une portion. Le paquet contient environ 6 portions.,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/807/680/954/6683/front.11.400.jpg,1521.0,2.0,0.5,71.7,3.5,3.0,12.0,0.013,0.00511811,
http://world-en.openfoodfacts.org/product/8076809546782/penne-rigate-n-73-lot-x-3-barilla,Penne Rigate n. 73 (Lot x 3),3 x 500 g,"Boîte,Carton 100 % recyclable,Film plastique",Barilla,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Dry pasta,fr:Penne rigate","fr:Carton-100-recyclable,fr:N-1-in-italia",Carrefour,France,"Semoule de _blé_ dur, eau.",85 g = Exemple d'une portion. Le paquet contient environ 6 portions.,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/807/680/954/6782/front.18.400.jpg,1521.0,2.0,0.5,71.7,3.5,3.0,12.0,0.013,0.00511811,
http://world-en.openfoodfacts.org/product/8300775485890/weizenmehl-type-1050-k-bio,Weizenmehl Type 1050,1 kg,22 PAP,K-Bio,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Flours,Cereal flours,Wheat flours,fr:Farines de blé type T110","Organic,EU Organic,de:EG-Öko-Verordnung,DE-ÖKO-005,de:Deutsche-landwirtschaft",Kaufland,Germany,Bio Weizenmehl Type 1050,,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/830/077/548/5890/front.8.400.jpg,1433.0,1.8,0.3,68.0,0.5,5.5,9.8,0.01,0.003937008,
http://world-en.openfoodfacts.org/product/8410000810004/original-oreo,Original,"176 g, 4 sachets de 4 biscuits","Carton,Plastique,Étui carton,Sachet plastique,Ecoponto azul,PAP 21,Tidyman wastebasket,Boite","Oreo,Mondelez","Sugary snacks,Biscuits and cakes,Biscuits,Chocolate biscuits,Sandwich-cookies",Green Dot,"Cora,Irma.dk,Leader Price","Belgium,Canada,Denmark,France,Germany,Morocco,Spain,Switzerland","Farine de _blé_, sucre, huiles végétales (palme, palmiste), cacao maigre en poudre 4.6%, amidon de _blé_, sirop de glucose-fructose, poudre à lever (carbonate acide de potassium, carbonate acide d'ammonium, carbonate acide de sodium), sel, émulsifiants (lécithine de _soja_, lécithine de tournesol), arôme vanille.",11 g,Sugary snacks,http://en.openfoodfacts.org/images/products/841/000/081/0004/front.41.400.jpg,2010.0,20.0,9.8,69.0,38.0,2.5,5.0,0.9,0.354330709,
http://world-en.openfoodfacts.org/product/8422904015218/zanahorias-categoria-i-variedad-nantesa-agricola-villena,Zanahorias categoria I variedad Nantesa,1kg,"plastico,R.S.I. 39.01637157",Agricola Villena,es:Verduras,es:Hidrocultura,Carrefour,Spain,,,es:Verduras,http://en.openfoodfacts.org/images/products/842/290/401/5218/front.5.400.jpg,166.1,0.4,,7.8,,,,,,
http://world-en.openfoodfacts.org/product/8436029252007/zumo-de-granada-granavida,Zumo de granada Granavida,200 ml ,envase de cristal de 200 ml,Granavida,es:Zumo-de-granada-natural-exprimido,Fair trade,"Herboristerias,detorregourmet",Spain,zumo de granada variedad Mollar de Elche,100 gramos ,es:Zumo-de-granada-natural-exprimido,http://en.openfoodfacts.org/images/products/843/602/925/2007/front.8.400.jpg,243.0,0.01,0.0,16.71,12.32,2.93,0.96,0.0,0.0,
http://world-en.openfoodfacts.org/product/8480017025203/rillettes-de-poulet-roti-en-marmite-dia,Rillettes de Poulet Rôti en marmite,220 g ,"Frais,Pot,Couvercle,Plastique 05,Opercule",Dia,"Fresh foods,Meats,Spreads,Prepared meats,Salted spreads,Rillettes,Potted meats,White meat rillettes,fr:Rillettes de volaille,fr:Rillettes françaises,Chicken rillettes,fr:Rillettes de la Sarthe,fr:Rillettes poulet rôti,fr:Rillettes spéciales","Green Dot,fr:Eco-emballages,fr:Fabrique-en-ue",Dia,France,"Poulet 90 % [viande de poulet, peau de poulet rôtie (peau de poulet, oignons, miel, sel, vinaigre, plantes aromatiques)], graisse de canard, aromates, carottes, sel, poivre. Viande d'origine UE.",30 g (Contient environ 7 portions),Fresh foods,http://en.openfoodfacts.org/images/products/848/001/702/5203/front.9.400.jpg,1284.0,27.0,8.8,0.5,0.5,,16.0,1.42,0.559055118,
http://world-en.openfoodfacts.org/product/8480017034816/colin-sauce-citron-dia,Colin sauce Citron,300 g,"Frais,Barquette,Plastique,Etui,Carton,Opercule,1 Personne",Dia,"Fresh foods,Meals,Microwave meals,Meals with fish,Fresh meals,fr:Plats-a-base-de-colin",,"Ed,Dia",France,"RIZ CUISINÉ 46.7 % : riz blanc cuit (eau, riz), carottes, huile végétale de colza, petits pois, oignons, sel. SAUCE CITRON 30 % : eau, oignons, crème liquide (dont _lait_), lait demi-écrémé en poudre, huile végétale de colza, amidon de maïs, concentré de citron 2,5 %, gélatine bovine, arôme jus de citron, sel, sucre, arôme naturel poivre, curcuma. COLIN D'ALASKA 23,3 % (Pêché en Océan Pacifique).",300 g,Fresh foods,http://en.openfoodfacts.org/images/products/848/001/703/4816/front.9.400.jpg,554.0,3.9,1.0,16.9,1.3,1.1,7.2,0.7,0.275590551,
http://world-en.openfoodfacts.org/product/8480017035653/pain-de-mie-bio-dia,Pain de mie Bio,500 g (14 tranches),"Sachet plastique,Plastique 04 (LDPE),Plastique 05 (PP)",Dia,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Sliced breads","Organic,EU Organic,EU/non-EU Agriculture,FR-BIO-01,Green Dot,fr:AB Agriculture Biologique,fr:Eco-emballages,fr:Fabrique-en-ue",Dia,France,"Farine de _blé_ T65* (56 %), eau, huile de colza*, _gluten de blé_*, sucre roux de canne*, levure, vinaigre de cidre*, sel, malt d'_orge_. *Issu de l'agriculture biologique.  ","35,71 g (une tranche) Contient 14 tranches de 35,71 g.",Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/848/001/703/5653/front.10.400.jpg,1232.0,5.5,0.5,50.7,5.4,,8.6,1.45034,0.571,
http://world-en.openfoodfacts.org/product/8480017053213/tiramisu-x-2-dia,Tiramisu (x 2),160 g (2 x 80 g),"Etui,Carton,Étui:carton,Pot,Film,Plastique,Pot:plastique,Pot:plastique:PP 05,Film:plastique",Dia,"Fresh foods,Dairies,Desserts,Dairy desserts,Tiramisu,fr:Cuisine-italienne,fr:Desserts-italiens,fr:Desserts-patissiers","Green Dot,fr:Eco-emballages,fr:Elabore-en-italie",Dia,France,"eau, sirop de glucose, génoise 10% (farine de blé, sucre, oeufs, fécule de pomme de terre, émulsifiants (mono et diglycerides d'acides gras), graisse végétale (huile de coco), poudres à lever (diphosphate disodique), bicarbonate de sodium, sel), huiles végétales (huile de coco), protéines de lait, alcool, stabilisant (sirop de sorbitol), saupoudrage de cacao 1% (cacao 43%, dextrose, amidon de blé, sucre, graisses végétales), épaississants (carraghénanes), gomme xanthane, amidon de tapioca, mascarpone (crème, lait, correcteur d'acidité (acide lactique)), jaune d'oeuf, café soluble 0,3%, émulsifiants (mono et diglycérides d'acides gras), arôme, extrait de café, correcteur d'acidité (acide citrique), sucre caramélisé, sel",80 g (1 pot),Fresh foods,http://en.openfoodfacts.org/images/products/848/001/705/3213/front.5.400.jpg,1023.0,7.8,6.6,39.4,13.3,1.3,3.2,0.17,0.066929134,
http://world-en.openfoodfacts.org/product/8480017085207/pain-de-mie-complet-special-sandwich-dia,Pain de mie Complet Spécial sandwich,550 g (14 tranches),"Sachet plastique,Clip souple métal plastique,Plastique 05 (PP),Plastique 05",Dia,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Sliced breads,fr:Pains de mie complet","Green Dot,fr:Eco-emballages",Dia,France,"Farine de _blé_ 29%, farine complète de blé 18,7%, eau, levain naturel (farine de blé, eau), son de blé 5,2%, levure, huile végétale, sucre, sel, farine de seigle 1% , émulsifiants : E481, E471, farine de _soja_, germe de blé 0,5%, gluten de blé 0,4%, conservateur : E280, malt de seigle en poudre, épaississant : E412, sirop de glucose déshydraté, acidifiant : E330.",79 g (2 tranches),Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/848/001/708/5207/front.7.400.jpg,1016.0,3.6,0.5,39.0,4.8,6.2,10.0,1.143,0.45,
http://world-en.openfoodfacts.org/product/8480017602589/emmental-francais-rape-29-mg-dia,Emmental français râpé (29 % MG) ,210 g (3 x 70 g),"Frais,Sachet plastique,Chapelet de 3 sachets,Sous atmosphère protectrice",Dia,"Fresh foods,Dairies,Cheeses,Cooked pressed cheeses,Cow Cheeses,French cheeses,Emmentaler,French emmentaler,Pasteurized cheeses,Grated cheese,Grated emmentaler,Industrial cheese","Green Dot,Made in France,fr:Eco-emballages",Dia,France,"Lait de vache pasteurisé, sel, ferments lactiques, chlorure de calcium.",25 g (Contient environ 8 portions),Fresh foods,http://en.openfoodfacts.org/images/products/848/001/760/2589/front.12.400.jpg,1566.0,29.0,19.4,0.0,0.0,1.3,28.4,0.7112,0.28,
http://world-en.openfoodfacts.org/product/8600742011658/%D1%81%D0%B5%D1%80%D0%B1%D1%81%D0%BA%D0%B0%D1%8F-%D0%B1%D1%80%D1%8B%D0%BD%D0%B7%D0%B0-mlecara-sabac-%D1%81%D0%B5%D1%80%D0%B1%D0%B8%D1%8F,???????? ??????,250 g,"??????????? ????????,05 PP,?",Mlecara Sabac (??????),"Dairies,Cheeses,ru:?????????-???,ru:??????-?????????-???,ru:??????-???",EAC,?????????,Russia,"??????????????? ??????, ???? ?????????? ???????, ???????? ????????????????? ???????, ????????? ????????, ?????????? ???????? ?????????????????? ??????????????????? ?????????????",,Dairies,http://en.openfoodfacts.org/images/products/860/074/201/1658/front.3.400.jpg,870.0,15.5,11.0,2.64,0.0,0.0,11.87,0.0,0.0,
http://world-en.openfoodfacts.org/product/8690504020295/biskrem-ulker,Biskrem,240 g,"05 PP,?",Ülker,,,,"Germany,Turkey",,,,http://en.openfoodfacts.org/images/products/869/050/402/0295/front.5.400.jpg,2116.0,24.3,10.8,67.6,29.2,0.9,4.2,0.37846,0.149,
http://world-en.openfoodfacts.org/product/8690504022725/milkschokolade-mit-haselnusse-ulker,Milkschokolade mit Haselnüsse,35 g,"Film plastique,Verre-Fourchette,Tidyman Wastebasket,PP 5","Ülker,Ülker Çikolata","Sugary snacks,Chocolates,Milk chocolates",,,France,"sucre, beurre de cacao, _lait_ en poudre, _noisette_ 18%, pâte ce cacao, émulsifiant (lécithine de _soja_), arôme ",35 g,Sugary snacks,http://en.openfoodfacts.org/images/products/869/050/402/2725/front.13.400.jpg,2457.0,37.4,16.1,53.1,37.3,,9.4,0.09,0.035433071,
http://world-en.openfoodfacts.org/product/8690558020036/dimes-active-grenade,DIMES Active Grenade,1l,x6 carton Tetra Pak slim,DIMES,"Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices and nectars,Fruit juices,Concentrated fruit juices,Fruit nectars,Pomegranate juices,Concentrated pomegranate juices,Pomegranate nectars,Non-Alcoholic beverages","ISO 9001,fr:Iso14001,fr:Iso22000,fr:Ohsas18001,Carbon footprint,Carbon footprint,Carbon footprint",Carrefour Market,"France,Guadeloupe",,100ml,Fruit juices,http://en.openfoodfacts.org/images/products/869/055/802/0036/front.3.400.jpg,239.0,0.2,0.0,0.0,,,0.4,0.0,0.0,
http://world-en.openfoodfacts.org/product/8690686010015/turkish-delight-with-coconut-pistachio-acikel,Turkish Delight with Coconut Pistachio,400 g,"Boîte,PAP 21",Açikel,"Sugary snacks,Biscuits and cakes,Pastries,fr:Lokoums",,,France,"Sugar, water, corn starch, pistachio, coconut, acidity regulator (citric acid E-330)",24 g,Sugary snacks,http://en.openfoodfacts.org/images/products/869/068/601/0015/front.5.400.jpg,975.0,0.0,0.0,61.2,44.9,0.875,0.125,0.0667,0.0262,
http://world-en.openfoodfacts.org/product/8690804310102/koftelik-bulgur-baktat,Köftelik Bulgur,1000 g,"5 PP,Kunststoff",Baktat,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Groats,Wheat groats,Bulgur",,Kaufland,Germany,Hartweizen,,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/869/080/431/0102/front.7.400.jpg,1570.0,1.8,0.4,71.2,0.0,10.0,12.5,0.01,0.003937008,
http://world-en.openfoodfacts.org/product/8690949000012/sesame-cracker-krokuaz,sesame cracker,40 g,"05 PP,?",Krokuaz,"Salty snacks,Appetizers,Crackers",,,Austria,"_Sesam_ (66%), Zucker, Glukose.",,Salty snacks,http://en.openfoodfacts.org/images/products/869/094/900/0012/front.7.400.jpg,2176.0,32.5,,45.1,,,12.5,,,
http://world-en.openfoodfacts.org/product/8691440101000/bulgur-duru,Bulgur,1000g,"Plastique,5 PP",Duru,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Groats,Wheat groats,Bulgur",,,"France,Germany,Switzerland",pilavlik bulgur,,Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/869/144/010/1000/front.8.400.jpg,1456.0,1.31,,71.1,2.78,5.4,11.7,0.06,0.023622047,
http://world-en.openfoodfacts.org/product/8710247099782/pangalicious-fillets-lemon-coriander-queens,Pangalicious fillets - lemon & coriander,300 g,"7,surgelé,plastique,sachet",Queens,"Seafood,Fishes,Frozen foods,Fish fillets,Iridescent shark fillets","fr:Asc,fr:Asc-c-00005",,France,"96% de filet de _Pangasius_ (Pangasius hypophthalmus, élevé en Vietnam), eau, maltodextrose, sucre, sel, acidifiants : E262, E330, E332, E333, semoule de tapioca, épices (chili, poivre noir), farine de _froment_, arôme naturel (citron, coriandre, citron), protéines végétales hydrolysées (_soja_), persil, levure, colorant : E100",,Seafood,http://en.openfoodfacts.org/images/products/871/024/709/9782/front.7.400.jpg,278.0,0.7,0.4,2.1,0.9,0.0,12.7,0.762,0.3,
http://world-en.openfoodfacts.org/product/8710438101317/pom-romarin-mccain,Pom'Romarin,,"Surgelé,700 g",McCain,,,,France,,,,http://en.openfoodfacts.org/images/products/871/043/810/1317/front.4.400.jpg,582.0,3.0,0.4,24.0,2.2,2.5,2.5,0.85,0.334645669,
http://world-en.openfoodfacts.org/product/8710573752832/karamell-mit-meersalz-brinkers,Karamell mit Meersalz,200 g,"71 GL,Glas",Brinkers,"Spreads,Breakfasts,Sweet spreads","Organic,EU Organic,de:EG-Öko-Verordnung,EU/non-EU Agriculture,NL-BIO-01",,Germany,"Rohrzucker, Sonneblumenöl, _Magermilchpulver_, Palmöl, Schokolade 5% (Rohrzucker, stark entöltes Kakaopulver, Kakaobutter), _Süssmolkenpulver_, Butteröl (_Milch_), Emulgator: _Sojalecithine_, Meersalz 0,15%, Karamellaroma 0,1% Bourbon Vanilleextrakt",,Spreads,http://en.openfoodfacts.org/images/products/871/057/375/2832/front.8.400.jpg,2433.0,40.0,9.0,51.0,51.0,0.7,4.7,0.34,0.133858268,
http://world-en.openfoodfacts.org/product/8710573782839/crunchy-mandel-brinkers,Crunchy Mandel,200 g,"71 GL,Glas",Brinkers,"Spreads,Breakfasts,Sweet spreads,fr:Pâtes à tartiner,Chocolate spreads","Organic,EU Organic,NL-BIO-01",,Germany,"Rohrzucker, Sonnenblumenöl, _Mandeln_ 11%, _Mandelstückchen_ 5%, Schokolade 5% (Rohrzucker, stark entöltes Kakaopulver, Kakaobutter), _Magermilchpulver_, Palmöl, stark entöltes Kakaopulver 3%, Emulgator: _Sojalecithine_, Bourbon Vanilleextrakt",,Spreads,http://en.openfoodfacts.org/images/products/871/057/378/2839/front.8.400.jpg,2380.0,40.0,7.0,45.0,45.0,3.3,6.4,0.08,0.031496063,
